unobserved_strength,seed,severity,naive_mae,gcomp_mae,naive_bias,gcomp_bias,naive_strong,gcomp_strong,strong_gap,overall_gap
0.0,1224,0.6,0.07812898933737884,0.0740692608623797,-0.013400501475167824,-0.020037659984571098,0.10273359820091037,0.07920700912706842,0.023526589073841947,0.00405972847499915
0.0,1240,0.6,0.07723734018844974,0.07560529929115041,-0.021936907395572792,-0.027125789906795903,0.1293954832169217,0.10787585231164304,0.02151963090527867,0.0016320408972993333
0.0,1256,0.6,0.09271372267384762,0.09340762900316223,-0.0292975745140124,-0.031839204990926906,0.08154667665003842,0.08644365768596428,-0.004896981035925854,-0.0006939063293146114
0.0,1272,0.6,0.0874889345071974,0.08584562593607123,-0.01895850249531407,-0.018975899944148184,0.13568732925842195,0.12906743783484423,0.006619891423577717,0.0016433085711261702
0.0,1288,0.6,0.08993268431859715,0.08910787788274487,-0.023027118880541684,-0.029157281938196365,0.10557100979544591,0.09082851560759136,0.014742494187854546,0.0008248064358522822
0.0,1304,0.6,0.09218682629088648,0.08832163714872548,-0.024911191883456883,-0.02926727693986312,0.13366035872570636,0.11253047639987218,0.02112988232583418,0.0038651891421609963
0.0,1320,0.6,0.0940128973283298,0.0922485438226121,-0.02781379080279084,-0.03033078523312023,0.10422404935170067,0.0982599196028452,0.005964129748855462,0.0017643535057177001
0.0,1336,0.6,0.09503327698135049,0.09554235897736624,-0.04009784332140618,-0.04360038088757075,0.11711437868231607,0.10782152130557698,0.009292857376739086,-0.0005090819960157505
0.0,1352,0.6,0.08940151362711328,0.08813711385866484,-0.02794427259109473,-0.029988798309513894,0.10971984073149434,0.10507416014280026,0.004645680588694079,0.0012643997684484432
0.0,1368,0.6,0.09836911658574024,0.09600296446366438,-0.0260526563197366,-0.02850238864850412,0.11229318686951008,0.10188904184172377,0.010404145027786305,0.0023661521220758597
0.0,1384,0.6,0.08400846280265675,0.08421839525992322,-0.02503770142044332,-0.024931287752473424,0.09424175866311535,0.08875019333201724,0.005491565331098111,-0.0002099324572664707
0.0,1000,0.8,0.10034716210047999,0.09780510287804908,-0.027604220459764083,-0.02922803406069168,0.11453162234380268,0.10589468761798293,0.00863693472581975,0.0025420592224309063
0.0,1016,0.8,0.10044855171298953,0.1000321920980946,-0.035574135884271246,-0.0359988644774729,0.10369122181457043,0.10224198986203006,0.0014492319525403613,0.0004163596148949317
0.0,1032,0.8,0.0996597571789984,0.10095513874974507,-0.018374782731604332,-0.01908556168761697,0.10663867054495359,0.11575299632506185,-0.009114325780108262,-0.0012953815707466704
0.0,1048,0.8,0.10122913384747598,0.09990491642424658,-0.029777638208468397,-0.03160173765481928,0.06754505582907891,0.0636263278513259,0.003918727977753014,0.0013242174232293985
0.0,1064,0.8,0.09272809684164462,0.09202353528547601,-0.028971137433285186,-0.030339488431787038,0.08883822292263066,0.08570466464861036,0.003133558274020301,0.0007045615561686175
0.0,1080,0.8,0.09553790059942915,0.09374876990731934,-0.01714049847069008,-0.019022808084672754,0.1290474779287119,0.11487578541068147,0.014171692518030438,0.0017891306921098138
