seed,selection_severity,exploration_rate,arm,generation,policy,funded_rate,funded_default_rate,book_profit,explored_profit,declined_ece,declined_mean_pd,declined_base_rate,all_ece,declined_empc,declined_emp_h,diag_propensity_auc,diag_ess_ratio,diag_below_floor,diag_flagged,n_explored,explored_defaults
1352,0.2,0.0,prior,11,model,0.6,0.1346,0.00924606,0.0,0.0375,0.1899,0.2225,0.0395,0.0302,0.0304,0.7882,0.9758,0.0,False,0,0
1352,0.2,0.05,treatment,0,prior,0.6188,0.1265,0.0115232321,-2.12048e-05,0.0416,0.2172,0.2144,0.0307,0.0259,0.0306,0.7978,0.9705,0.0,False,75,14
1352,0.2,0.05,treatment,1,model,0.6162,0.0568,0.0345454411,-0.0014265479,0.1296,0.2444,0.3739,0.0378,0.0492,0.0019,0.9943,0.9324,0.3837,True,65,22
1352,0.2,0.05,treatment,2,model,0.6212,0.0668,0.0320789795,-0.0016562039,0.1675,0.1929,0.3604,0.0755,0.0497,0.0059,0.9934,0.9372,0.3119,True,85,26
1352,0.2,0.05,treatment,3,model,0.6235,0.0565,0.0361421035,-0.0019569393,0.1036,0.2777,0.3466,0.0314,0.0417,0.0033,0.9915,0.9179,0.3306,True,94,31
1352,0.2,0.05,treatment,4,model,0.6222,0.0627,0.0343244399,-0.0016862104,0.15,0.2499,0.3448,0.0441,0.0434,0.0039,0.9789,0.8776,0.2338,True,89,30
1352,0.2,0.05,treatment,5,model,0.6208,0.0709,0.0305640137,-0.0011654953,0.1254,0.2102,0.3263,0.0465,0.0435,0.013,0.9549,0.9046,0.1269,True,83,22
1352,0.2,0.05,treatment,6,model,0.6215,0.0704,0.0306618497,-0.0032782082,0.136,0.2825,0.3494,0.0508,0.0463,0.0065,0.9916,0.9338,0.2787,True,86,43
1352,0.2,0.05,treatment,7,model,0.6215,0.0543,0.0363919518,-0.0027701843,0.1477,0.3481,0.3567,0.0421,0.047,0.0043,0.9911,0.9487,0.3538,True,86,34
1352,0.2,0.05,treatment,8,model,0.6198,0.0637,0.035167969,-0.0010736819,0.1405,0.2329,0.3603,0.0598,0.043,0.0014,0.9762,0.9025,0.2406,True,79,23
1352,0.2,0.05,treatment,9,model,0.6235,0.0698,0.0315282807,-0.0025762349,0.0864,0.3852,0.3293,0.0527,0.0408,0.0086,0.9877,0.8396,0.2925,True,94,35
1352,0.2,0.05,treatment,10,model,0.6225,0.0635,0.0325648532,-0.002257163,0.1077,0.2533,0.3563,0.0306,0.0447,0.0047,0.9882,0.8538,0.3206,True,90,31
1352,0.2,0.05,treatment,11,model,0.618,0.0631,0.033142447,-0.0012514617,0.0956,0.2497,0.3423,0.0257,0.0423,0.0052,0.9846,0.9018,0.29,True,72,20
1352,0.2,0.05,frozen,0,prior,0.6,0.1246,0.0115444369,0.0,0.0522,0.2114,0.2131,0.0207,0.0277,0.0333,0.7978,0.9705,0.0,False,0,0
1352,0.2,0.05,frozen,1,model,0.617,0.0571,0.0350715823,-0.001329813,0.0703,0.3775,0.374,0.0391,0.0521,0.0031,0.9926,0.9108,0.3719,True,68,23
1352,0.2,0.05,frozen,2,model,0.6222,0.0538,0.0361752051,-0.0020077829,0.0697,0.3598,0.3825,0.0345,0.0558,0.0046,0.993,0.9149,0.3756,True,89,29
1352,0.2,0.05,frozen,3,model,0.6242,0.0545,0.0367317924,-0.0018861584,0.0761,0.3534,0.3506,0.0372,0.0443,0.0048,0.9912,0.9204,0.3331,True,97,32
1352,0.2,0.05,frozen,4,model,0.621,0.0552,0.03543593,-0.0016508607,0.0696,0.3634,0.3562,0.0351,0.0478,0.0021,0.9927,0.9249,0.3444,True,84,28
1352,0.2,0.05,frozen,5,model,0.6212,0.0499,0.036224606,-0.0011647989,0.0606,0.3481,0.3611,0.0288,0.0484,0.0047,0.9927,0.9026,0.3563,True,85,23
1352,0.2,0.05,frozen,6,model,0.624,0.0645,0.0323080878,-0.0038020674,0.0832,0.3446,0.361,0.0441,0.0459,0.003,0.9928,0.9048,0.3531,True,96,47
1352,0.2,0.05,frozen,7,model,0.6198,0.0524,0.0373724828,-0.002560877,0.0754,0.3598,0.3583,0.0347,0.0464,0.0043,0.9928,0.9263,0.3638,True,79,32
1352,0.2,0.05,frozen,8,model,0.6222,0.0514,0.0384136994,-0.0009412528,0.0759,0.3646,0.3825,0.0342,0.0546,0.0032,0.9928,0.8752,0.3463,True,89,25
1352,0.2,0.05,frozen,9,model,0.6218,0.0575,0.0352672283,-0.0024947438,0.0744,0.3442,0.3483,0.0376,0.0448,0.0002,0.9921,0.9031,0.3594,True,87,34
1352,0.2,0.05,frozen,10,model,0.624,0.0573,0.0351149632,-0.002307148,0.0677,0.3682,0.3677,0.0348,0.05,0.0027,0.9927,0.8982,0.38,True,96,34
1352,0.2,0.05,frozen,11,model,0.6182,0.0461,0.0378137564,-0.0016037045,0.0649,0.3849,0.37,0.0295,0.0514,0.0052,0.9923,0.8729,0.3781,True,73,22
1352,0.2,0.05,prior,0,prior,0.6188,0.1265,0.0115232321,-2.12048e-05,0.0416,0.2172,0.2144,0.0307,0.0259,0.0306,0.7978,0.9705,0.0,False,75,14
1352,0.2,0.05,prior,1,model,0.6212,0.1404,0.0084279926,-0.0003231123,0.0782,0.1995,0.2409,0.0368,0.0298,0.0295,0.7972,0.9687,0.0,False,85,17
1352,0.2,0.05,prior,2,model,0.617,0.1297,0.0116616538,-0.0005196267,0.0329,0.2632,0.2559,0.0314,0.036,0.027,0.7848,0.9709,0.0,False,68,16
1352,0.2,0.05,prior,3,model,0.6245,0.1285,0.0117040457,-0.0003236281,0.055,0.1839,0.2277,0.0197,0.0279,0.0297,0.7891,0.9753,0.0,False,98,20
1352,0.2,0.05,prior,4,model,0.6202,0.1314,0.0109040665,0.000116471,0.051,0.1936,0.2311,0.0267,0.0306,0.031,0.7938,0.9734,0.0,False,81,17
1352,0.2,0.05,prior,5,model,0.6192,0.134,0.0097243677,-0.000641939,0.0846,0.1608,0.2226,0.0399,0.0272,0.0308,0.788,0.9783,0.0,False,77,18
1352,0.2,0.05,prior,6,model,0.6218,0.1379,0.0097503134,-0.0009155955,0.037,0.2135,0.2386,0.0322,0.0297,0.0251,0.799,0.9716,0.0,False,87,21
1352,0.2,0.05,prior,7,model,0.6218,0.1371,0.0107030941,-0.001094395,0.0669,0.2057,0.2208,0.0281,0.0286,0.0313,0.7938,0.9736,0.0,False,87,20
1352,0.2,0.05,prior,8,model,0.6202,0.1407,0.009865833,-0.0006057541,0.0418,0.2305,0.235,0.0221,0.0287,0.0294,0.7908,0.9767,0.0,False,81,19
1352,0.2,0.05,prior,9,model,0.6212,0.1292,0.0127365408,-0.0006868595,0.0397,0.2019,0.2304,0.0259,0.0244,0.0269,0.7956,0.9756,0.0,False,85,20
1352,0.2,0.05,prior,10,model,0.619,0.1357,0.0089762184,-0.0008980412,0.0747,0.1652,0.2362,0.0359,0.0311,0.0289,0.7919,0.9772,0.0,False,76,19
1352,0.2,0.05,prior,11,model,0.6185,0.137,0.008324034,-0.000922026,0.0326,0.2061,0.2228,0.0158,0.0298,0.0322,0.7882,0.9758,0.0,False,74,16
1352,0.4,0.0,treatment,0,prior,0.6,0.0754,0.0274386706,0.0,0.099,0.2081,0.2869,0.0332,0.0395,0.0186,0.8413,0.8944,0.0025,False,0,0
1352,0.4,0.0,treatment,1,model,0.6,0.0475,0.0373546704,0.0,0.2618,0.1132,0.375,0.1056,0.0499,0.0026,0.9932,0.9242,0.355,True,0,0
1352,0.4,0.0,treatment,2,model,0.6,0.065,0.0322908494,0.0,0.1804,0.1671,0.3475,0.0702,0.051,0.0118,0.972,0.8362,0.1688,True,0,0
1352,0.4,0.0,treatment,3,model,0.6,0.0596,0.0327900811,0.0,0.1625,0.1625,0.325,0.0658,0.0362,0.0053,0.9878,0.8651,0.2313,True,0,0
1352,0.4,0.0,treatment,4,model,0.6,0.0558,0.0341715793,0.0,0.218,0.1214,0.3394,0.0878,0.0439,0.0059,0.9934,0.9206,0.3344,True,0,0
1352,0.4,0.0,treatment,5,model,0.6,0.0621,0.0321272606,0.0,0.1246,0.2202,0.3262,0.0539,0.0437,0.0095,0.967,0.8629,0.1456,True,0,0
1352,0.4,0.0,treatment,6,model,0.6,0.0592,0.0334998416,0.0,0.2085,0.1427,0.3513,0.0916,0.0461,0.0067,0.9796,0.7332,0.2694,True,0,0
1352,0.4,0.0,treatment,7,model,0.6,0.0462,0.03770521,0.0,0.1948,0.1608,0.3525,0.0759,0.0428,0.0031,0.9852,0.8895,0.3312,True,0,0
1352,0.4,0.0,treatment,8,model,0.6,0.0754,0.0289370981,0.0,0.0988,0.2348,0.3281,0.0342,0.0423,0.0082,0.9815,0.9037,0.2306,True,0,0
1352,0.4,0.0,treatment,9,model,0.6,0.0496,0.0367812744,0.0,0.1904,0.1737,0.3444,0.0684,0.0376,0.0016,0.9838,0.8761,0.2944,True,0,0
1352,0.4,0.0,treatment,10,model,0.6,0.0742,0.0282727013,0.0,0.1077,0.2266,0.3237,0.0305,0.0417,0.0079,0.9609,0.9007,0.1181,True,0,0
1352,0.4,0.0,treatment,11,model,0.6,0.0467,0.0365701998,0.0,0.2055,0.1489,0.3544,0.0799,0.0443,0.0026,0.9916,0.9084,0.3325,True,0,0
1352,0.4,0.0,frozen,0,prior,0.6,0.0754,0.0274386706,0.0,0.099,0.2081,0.2869,0.0332,0.0395,0.0186,0.8413,0.8944,0.0025,False,0,0
1352,0.4,0.0,frozen,1,model,0.6,0.0475,0.0373546704,0.0,0.1073,0.3104,0.375,0.059,0.0501,0.0008,0.9932,0.9242,0.355,True,0,0
1352,0.4,0.0,frozen,2,model,0.6,0.0429,0.038568426,0.0,0.1067,0.3026,0.3806,0.0567,0.0534,0.0044,0.9937,0.936,0.36,True,0,0
1352,0.4,0.0,frozen,3,model,0.6,0.0462,0.0381505696,0.0,0.1057,0.284,0.345,0.0581,0.0432,0.003,0.9917,0.9033,0.3369,True,0,0
1352,0.4,0.0,frozen,4,model,0.6,0.0483,0.0367687977,0.0,0.0828,0.2973,0.3506,0.0496,0.0464,0.0061,0.9922,0.9173,0.3275,True,0,0
1352,0.4,0.0,frozen,5,model,0.6,0.0467,0.037946213,0.0,0.088,0.2951,0.3494,0.0511,0.0461,0.0043,0.9927,0.9177,0.3306,True,0,0
1352,0.4,0.0,frozen,6,model,0.6,0.0517,0.0354845957,0.0,0.1023,0.2948,0.3625,0.06,0.0484,0.0028,0.9927,0.9211,0.3306,True,0,0
1352,0.4,0.0,frozen,7,model,0.6,0.0421,0.0390725924,0.0,0.1004,0.3005,0.3588,0.0533,0.0464,0.0043,0.9925,0.9222,0.3219,True,0,0
1352,0.4,0.0,frozen,8,model,0.6,0.0446,0.0390943689,0.0,0.11,0.2949,0.3744,0.0581,0.0499,0.0017,0.9927,0.9078,0.3131,True,0,0
1352,0.4,0.0,frozen,9,model,0.6,0.0467,0.0368828294,0.0,0.1058,0.2901,0.3488,0.0593,0.0432,0.0031,0.992,0.9025,0.325,True,0,0
1352,0.4,0.0,frozen,10,model,0.6,0.0475,0.0371874089,0.0,0.0981,0.2994,0.3638,0.0559,0.0473,0.0018,0.9931,0.9287,0.35,True,0,0
1352,0.4,0.0,frozen,11,model,0.6,0.0467,0.0369569017,0.0,0.079,0.3165,0.3544,0.0465,0.0493,0.0062,0.9911,0.9246,0.3362,True,0,0
1352,0.4,0.0,prior,0,prior,0.6,0.0754,0.0274386706,0.0,0.099,0.2081,0.2869,0.0332,0.0395,0.0186,0.8413,0.8944,0.0025,False,0,0
1352,0.4,0.0,prior,1,model,0.6,0.0912,0.023719339,0.0,0.104,0.2083,0.3094,0.0403,0.0442,0.0169,0.8363,0.8987,0.0006,False,0,0
1352,0.4,0.0,prior,2,model,0.6,0.0788,0.0275710327,0.0,0.1452,0.1881,0.3269,0.0597,0.0499,0.0189,0.8419,0.8947,0.0019,False,0,0
1352,0.4,0.0,prior,3,model,0.6,0.0796,0.0270660103,0.0,0.1218,0.1857,0.295,0.0437,0.04,0.0179,0.8166,0.907,0.0006,False,0,0
1352,0.4,0.0,prior,4,model,0.6,0.08,0.0277135473,0.0,0.1072,0.1972,0.3031,0.0397,0.0433,0.0177,0.8278,0.9137,0.0031,False,0,0
1352,0.4,0.0,prior,5,model,0.6,0.0875,0.0237675966,0.0,0.1003,0.2175,0.2881,0.029,0.0406,0.0172,0.8182,0.9283,0.0006,False,0,0
1352,0.4,0.0,prior,6,model,0.6,0.085,0.0263110004,0.0,0.1002,0.2236,0.3125,0.034,0.0439,0.0155,0.8396,0.8993,0.0025,False,0,0
1352,0.4,0.0,prior,7,model,0.6,0.08,0.028414738,0.0,0.1202,0.1828,0.3019,0.0454,0.0433,0.0175,0.8253,0.9001,0.0006,False,0,0
1352,0.4,0.0,prior,8,model,0.6,0.0904,0.0245654388,0.0,0.1091,0.2039,0.3056,0.0482,0.044,0.0196,0.8293,0.9065,0.0013,False,0,0
1352,0.4,0.0,prior,9,model,0.6,0.0746,0.0286515821,0.0,0.1398,0.1671,0.3069,0.0534,0.0404,0.015,0.8374,0.8982,0.0019,False,0,0
1352,0.4,0.0,prior,10,model,0.6,0.0821,0.0257624895,0.0,0.1411,0.1708,0.3119,0.0573,0.0442,0.0172,0.821,0.9185,0.0006,False,0,0
1352,0.4,0.0,prior,11,model,0.6,0.0854,0.0246560899,0.0,0.1179,0.1978,0.2963,0.0434,0.0406,0.0168,0.8322,0.9169,0.0,False,0,0
1352,0.4,0.05,treatment,0,prior,0.62,0.0823,0.0263012947,-0.0011373759,0.0796,0.2327,0.2868,0.0202,0.0369,0.018,0.8413,0.8944,0.0025,False,80,23
1352,0.4,0.05,treatment,1,model,0.6185,0.0659,0.0328906702,-0.0012376511,0.0499,0.3125,0.3611,0.0284,0.0475,0.0036,0.9884,0.614,0.3306,True,74,23
1352,0.4,0.05,treatment,2,model,0.6205,0.0705,0.0314218754,-0.002105776,0.1181,0.3036,0.3538,0.0459,0.052,0.0098,0.9771,0.8287,0.2094,True,82,28
1352,0.4,0.05,treatment,3,model,0.621,0.0672,0.0319134185,-0.0015477107,0.1312,0.307,0.3272,0.0459,0.0389,0.0087,0.9591,0.9063,0.1844,True,84,27
1352,0.4,0.05,treatment,4,model,0.622,0.0659,0.0325816571,-0.0015608188,0.1282,0.3379,0.3393,0.0588,0.0424,0.0041,0.9811,0.8931,0.2,True,88,28
1352,0.4,0.05,treatment,5,model,0.6212,0.0563,0.0354817145,-0.0014266945,0.1448,0.3415,0.3505,0.0435,0.0444,0.0013,0.989,0.9044,0.2481,True,85,25
1352,0.4,0.05,treatment,6,model,0.6228,0.0875,0.0261686583,-0.0028877511,0.1364,0.3524,0.3221,0.0554,0.0424,0.0116,0.97,0.915,0.1875,True,91,38
1352,0.4,0.05,treatment,7,model,0.6205,0.0544,0.0368928933,-0.0024677383,0.114,0.2903,0.3557,0.0407,0.0457,0.0066,0.9952,0.936,0.4075,True,82,32
1352,0.4,0.05,treatment,8,model,0.6192,0.0634,0.0348813018,-0.001106758,0.1289,0.3094,0.3605,0.0292,0.0435,0.0029,0.9789,0.8054,0.2725,True,77,23
1352,0.4,0.05,treatment,9,model,0.6245,0.0673,0.0326761695,-0.0022923484,0.0741,0.3391,0.3342,0.0253,0.0404,0.0071,0.9928,0.9021,0.3131,True,98,33
1352,0.4,0.05,treatment,10,model,0.6225,0.0695,0.0312142435,-0.00246892,0.0608,0.2942,0.3464,0.0241,0.0456,0.0076,0.9793,0.8521,0.2444,True,90,33
1352,0.4,0.05,treatment,11,model,0.6185,0.0627,0.0334167609,-0.0011776935,0.1002,0.281,0.3434,0.0355,0.0434,0.0045,0.9868,0.8138,0.2906,True,74,20
1352,0.4,0.05,frozen,0,prior,0.6,0.0754,0.0274386706,0.0,0.099,0.2081,0.2869,0.0332,0.0395,0.0186,0.8413,0.8944,0.0025,False,0,0
1352,0.4,0.05,frozen,1,model,0.6192,0.0561,0.0358420716,-0.0015125988,0.1105,0.3119,0.3775,0.059,0.0509,0.0009,0.9932,0.9242,0.355,True,77,25
1352,0.4,0.05,frozen,2,model,0.621,0.0531,0.0364826964,-0.0020857296,0.1093,0.3035,0.3826,0.0567,0.0539,0.0043,0.9937,0.936,0.36,True,84,29
1352,0.4,0.05,frozen,3,model,0.6245,0.0584,0.0360467393,-0.0021038303,0.0993,0.2859,0.3442,0.0581,0.0433,0.003,0.9917,0.9033,0.3369,True,98,35
1352,0.4,0.05,frozen,4,model,0.6235,0.0573,0.0354203947,-0.0013484029,0.0875,0.2974,0.3546,0.0496,0.0471,0.0057,0.9922,0.9173,0.3275,True,94,27
1352,0.4,0.05,frozen,5,model,0.6222,0.0542,0.0366887023,-0.0012575107,0.0908,0.2964,0.3547,0.0511,0.0482,0.0041,0.9927,0.9177,0.3306,True,89,23
1352,0.4,0.05,frozen,6,model,0.6218,0.0676,0.0318413228,-0.0036432729,0.0969,0.2935,0.3543,0.06,0.0459,0.0034,0.9927,0.9211,0.3306,True,87,44
1352,0.4,0.05,frozen,7,model,0.619,0.0533,0.0364645838,-0.0026080087,0.0979,0.3014,0.3563,0.0533,0.0455,0.0046,0.9925,0.9222,0.3219,True,76,31
1352,0.4,0.05,frozen,8,model,0.6198,0.0532,0.0379305936,-0.0011637754,0.1132,0.2971,0.3774,0.0581,0.0517,0.0021,0.9927,0.9078,0.3131,True,79,25
1352,0.4,0.05,frozen,9,model,0.624,0.0597,0.0341923877,-0.0026904417,0.1031,0.2917,0.3464,0.0593,0.0411,0.0026,0.992,0.9025,0.325,True,96,37
1352,0.4,0.05,frozen,10,model,0.6225,0.0598,0.034489768,-0.0026976409,0.0943,0.3014,0.3623,0.0559,0.0468,0.0017,0.9931,0.9287,0.35,True,90,35
1352,0.4,0.05,frozen,11,model,0.6182,0.0542,0.0353250545,-0.0016318473,0.0793,0.3183,0.3569,0.0465,0.0484,0.0062,0.9911,0.9246,0.3362,True,73,22
1352,0.4,0.05,prior,0,prior,0.62,0.0823,0.0263012947,-0.0011373759,0.0796,0.2327,0.2868,0.0202,0.0369,0.018,0.8413,0.8944,0.0025,False,80,23
1352,0.4,0.05,prior,1,model,0.62,0.0968,0.0225923069,-0.0011270321,0.0928,0.2633,0.3118,0.0209,0.0445,0.0179,0.8363,0.8987,0.0006,False,80,21
1352,0.4,0.05,prior,2,model,0.6188,0.0861,0.0262157155,-0.0013553172,0.1394,0.2013,0.3272,0.0607,0.0492,0.0173,0.8419,0.8947,0.0019,False,75,24
1352,0.4,0.05,prior,3,model,0.6235,0.0874,0.0256960585,-0.0013699518,0.0641,0.2572,0.2955,0.0191,0.0389,0.0156,0.8166,0.907,0.0006,False,94,27
1352,0.4,0.05,prior,4,model,0.6218,0.0877,0.0265642756,-0.0011492717,0.0781,0.2489,0.3034,0.0221,0.0411,0.0174,0.8278,0.9137,0.0031,False,87,26
1352,0.4,0.05,prior,5,model,0.6192,0.0929,0.0227073682,-0.0010602284,0.127,0.2119,0.2896,0.0435,0.0345,0.0172,0.8182,0.9283,0.0006,False,77,20
1352,0.4,0.05,prior,6,model,0.6238,0.0942,0.0241963626,-0.0021146378,0.1512,0.259,0.3116,0.0631,0.0433,0.0155,0.8396,0.8993,0.0025,False,95,31
1352,0.4,0.05,prior,7,model,0.622,0.0888,0.0261172564,-0.0022974816,0.1016,0.2503,0.3003,0.0265,0.041,0.0167,0.8253,0.9001,0.0006,False,88,29
1352,0.4,0.05,prior,8,model,0.6198,0.0964,0.02363356,-0.0009318789,0.0406,0.2958,0.307,0.0373,0.0424,0.0172,0.8293,0.9065,0.0013,False,79,22
1352,0.4,0.05,prior,9,model,0.6222,0.082,0.0275714703,-0.0010801117,0.092,0.2848,0.3084,0.0345,0.0356,0.0119,0.8374,0.8982,0.0019,False,89,25
1352,0.4,0.05,prior,10,model,0.6212,0.0897,0.0242419267,-0.0015205628,0.0603,0.2995,0.3122,0.0461,0.0439,0.017,0.821,0.9185,0.0006,False,85,26
1352,0.4,0.05,prior,11,model,0.6168,0.09,0.0234684227,-0.0011876672,0.0669,0.2403,0.2981,0.0353,0.0399,0.0152,0.8322,0.9169,0.0,False,67,17
1352,1.0,0.0,treatment,0,prior,0.6,0.0158,0.0458481487,0.0,0.3572,0.019,0.3762,0.1428,0.0422,0.0002,0.9707,0.8238,0.2,True,0,0
1352,1.0,0.0,treatment,1,model,0.6,0.1567,0.0026496937,0.0,0.0328,0.2043,0.2112,0.037,0.0275,0.0322,0.8297,0.9543,0.0,False,0,0
1352,1.0,0.0,treatment,2,model,0.6,0.0467,0.0382868291,0.0,0.1911,0.1839,0.375,0.0761,0.0519,0.0062,0.9851,0.8601,0.3481,True,0,0
1352,1.0,0.0,treatment,3,model,0.6,0.0525,0.0359491817,0.0,0.1877,0.1566,0.3356,0.0738,0.0391,0.0039,0.9926,0.9387,0.2769,True,0,0
1352,1.0,0.0,treatment,4,model,0.6,0.0529,0.0356145345,0.0,0.1574,0.191,0.3438,0.056,0.0411,0.0044,0.9901,0.9244,0.315,True,0,0
1352,1.0,0.0,treatment,5,model,0.6,0.0537,0.0345736474,0.0,0.1655,0.1733,0.3387,0.0641,0.0424,0.0064,0.9808,0.798,0.1638,True,0,0
1352,1.0,0.0,treatment,6,model,0.6,0.0546,0.0353137849,0.0,0.1561,0.2204,0.3581,0.0542,0.0457,0.0037,0.9927,0.9024,0.3256,True,0,0
1352,1.0,0.0,treatment,7,model,0.6,0.0462,0.0384695729,0.0,0.2334,0.1383,0.3525,0.0836,0.0412,0.0019,0.9906,0.9118,0.2881,True,0,0
1352,1.0,0.0,treatment,8,model,0.6,0.0833,0.0269118282,0.0,0.1025,0.2156,0.3162,0.0528,0.0433,0.015,0.9736,0.7712,0.125,True,0,0
1352,1.0,0.0,treatment,9,model,0.6,0.0471,0.0362741197,0.0,0.1981,0.1501,0.3481,0.0779,0.039,0.0011,0.9929,0.9028,0.3412,True,0,0
1352,1.0,0.0,treatment,10,model,0.6,0.0675,0.0315856032,0.0,0.1361,0.235,0.3337,0.0551,0.0469,0.0083,0.9708,0.8454,0.1837,True,0,0
1352,1.0,0.0,treatment,11,model,0.6,0.05,0.035141201,0.0,0.1729,0.2271,0.3494,0.0562,0.0437,0.0037,0.9789,0.8915,0.2431,True,0,0
1352,1.0,0.0,frozen,0,prior,0.6,0.0158,0.0458481487,0.0,0.3572,0.019,0.3762,0.1428,0.0422,0.0002,0.9707,0.8238,0.2,True,0,0
1352,1.0,0.0,frozen,1,model,0.6,0.1567,0.0026496937,0.0,0.1914,0.0198,0.2112,0.1615,0.0037,0.006,0.8297,0.9543,0.0,False,0,0
1352,1.0,0.0,frozen,2,model,0.6,0.1446,0.0071343377,0.0,0.2083,0.0198,0.2281,0.1611,0.0049,0.0002,0.8268,0.957,0.0,False,0,0
1352,1.0,0.0,frozen,3,model,0.6,0.1417,0.0075592394,0.0,0.1821,0.0198,0.2019,0.1488,0.0011,0.0025,0.8281,0.9437,0.0,False,0,0
1352,1.0,0.0,frozen,4,model,0.6,0.1467,0.0052308613,0.0,0.1834,0.0198,0.2031,0.1523,0.0006,0.0003,0.8281,0.9521,0.0,False,0,0
1352,1.0,0.0,frozen,5,model,0.6,0.1475,0.0051452619,0.0,0.1783,0.0198,0.1981,0.1509,0.0008,0.0062,0.8251,0.9528,0.0,False,0,0
1352,1.0,0.0,frozen,6,model,0.6,0.1558,0.0040919406,0.0,0.1865,0.0198,0.2062,0.159,0.0009,0.0028,0.823,0.9543,0.0,False,0,0
1352,1.0,0.0,frozen,7,model,0.6,0.1421,0.006612011,0.0,0.1889,0.0198,0.2087,0.1517,0.002,0.0048,0.8311,0.9499,0.0,False,0,0
1352,1.0,0.0,frozen,8,model,0.6,0.1458,0.0075103685,0.0,0.2027,0.0198,0.2225,0.1596,0.0054,0.0008,0.8302,0.9527,0.0,False,0,0
1352,1.0,0.0,frozen,9,model,0.6,0.1429,0.0066487418,0.0,0.1845,0.0198,0.2044,0.1507,0.0021,0.0038,0.8258,0.952,0.0,False,0,0
1352,1.0,0.0,frozen,10,model,0.6,0.1487,0.0050108562,0.0,0.1921,0.0198,0.2119,0.1569,0.0024,0.0006,0.8137,0.9596,0.0,False,0,0
1352,1.0,0.0,frozen,11,model,0.6,0.1429,0.0067853873,0.0,0.1902,0.0198,0.21,0.1527,0.0034,0.001,0.8258,0.9544,0.0,False,0,0
1352,1.0,0.0,prior,0,prior,0.6,0.0158,0.0458481487,0.0,0.3572,0.019,0.3762,0.1428,0.0422,0.0002,0.9707,0.8238,0.2,True,0,0
1352,1.0,0.0,prior,1,model,0.6,0.0179,0.0457402975,0.0,0.3695,0.0498,0.4194,0.1464,0.0571,0.0004,0.975,0.8107,0.2325,True,0,0
1352,1.0,0.0,prior,2,model,0.6,0.015,0.0466626045,0.0,0.3991,0.0234,0.4225,0.159,0.0581,0.0003,0.9726,0.8341,0.2325,True,0,0
1352,1.0,0.0,prior,3,model,0.6,0.0179,0.0461857487,0.0,0.3443,0.0432,0.3875,0.1367,0.0468,0.0002,0.972,0.8287,0.195,True,0,0
1352,1.0,0.0,prior,4,model,0.6,0.0158,0.0472356507,0.0,0.3781,0.0213,0.3994,0.1514,0.0502,0.0004,0.9706,0.8298,0.1919,True,0,0
1352,1.0,0.0,prior,5,model,0.6,0.0133,0.0475619007,0.0,0.3837,0.0157,0.3994,0.1532,0.0505,0.0014,0.9694,0.8222,0.1806,True,0,0
1352,1.0,0.0,prior,6,model,0.6,0.0163,0.0470387592,0.0,0.3863,0.0293,0.4156,0.1542,0.0555,0.0002,0.9722,0.8356,0.1969,True,0,0
1352,1.0,0.0,prior,7,model,0.6,0.0158,0.0468408608,0.0,0.3728,0.0253,0.3981,0.1495,0.0511,0.0005,0.9743,0.8481,0.2019,True,0,0
1352,1.0,0.0,prior,8,model,0.6,0.015,0.0474078061,0.0,0.3901,0.0286,0.4188,0.156,0.0562,0.0001,0.9722,0.8055,0.2075,True,0,0
1352,1.0,0.0,prior,9,model,0.6,0.0163,0.0472340132,0.0,0.3731,0.0212,0.3944,0.1492,0.0488,0.0005,0.9737,0.7842,0.2269,True,0,0
1352,1.0,0.0,prior,10,model,0.6,0.02,0.0452558828,0.0,0.3668,0.0382,0.405,0.1468,0.0528,0.0001,0.9736,0.7974,0.2162,True,0,0
1352,1.0,0.0,prior,11,model,0.6,0.0133,0.0474380511,0.0,0.3876,0.0168,0.4044,0.1547,0.0513,0.0002,0.9755,0.8774,0.2656,True,0,0
1352,1.0,0.05,treatment,0,prior,0.6222,0.0293,0.0430271658,-0.0028209828,0.1037,0.2718,0.3752,0.0827,0.0456,0.0005,0.9707,0.8238,0.2,True,89,35
1352,1.0,0.05,treatment,1,model,0.6185,0.0784,0.0287055644,-0.0011344793,0.156,0.3077,0.3408,0.0642,0.0442,0.0084,0.9725,0.8017,0.1556,True,74,22
1352,1.0,0.05,treatment,2,model,0.6198,0.0593,0.0342358982,-0.0025158561,0.1118,0.3122,0.3715,0.0239,0.0504,0.0016,0.9898,0.9105,0.2731,True,79,30
1352,1.0,0.05,treatment,3,model,0.6218,0.0724,0.0308178465,-0.0014710993,0.1075,0.2118,0.3192,0.0515,0.0362,0.0102,0.9886,0.9043,0.2531,True,87,27
1352,1.0,0.05,treatment,4,model,0.6218,0.0595,0.034422728,-0.001835147,0.1005,0.2997,0.3496,0.022,0.0436,0.004,0.9734,0.7971,0.2094,True,87,31
1352,1.0,0.05,treatment,5,model,0.62,0.0629,0.0333197177,-0.0010847643,0.1786,0.2613,0.3388,0.0572,0.0389,0.0014,0.986,0.8227,0.2406,True,80,22
1352,1.0,0.05,treatment,6,model,0.623,0.0843,0.026878822,-0.002559291,0.1134,0.2947,0.3276,0.0462,0.0435,0.0101,0.9863,0.9059,0.1688,True,92,38
